Note	编写说明
This year, the call of the future has been exceptionally fervent.	这一年，未来的呼唤格外热烈。
– Remarks at Session II of the 32nd APEC Economic Leaders Meeting	在亚太经合组织第32次领导人会议第二阶段发言
– Fresh breakthroughs in further deepening reform comprehensively	进一步全面深化改革取得新突破。
A city is more than bricks and mortar. It is the promise of home.	城市不只是砖瓦水泥，它承载着家的希望。
This is our shared, unwavering position with our Chinese friends.	这是我们与中国朋友共同的坚定立场。
We continue our joint efforts to reduce bilateral trade barriers.	我们继续努力降低相互贸易壁垒。
"Message by Khaled El-Enany for the International Women s Day 2026"""	双语：阿纳尼总干事2026年国际妇女节致辞
III. Playing a Constructive Role in International Arms Control IV.	三、建设性参与国际军控进程
3.4 Expansion of Opening-up: Forging Link Within and Beyond Basins	34 扩大开放，构建流域内外联动格局
3.1 Multilateral Mechanisms: Addressing Challenges Through Reforms	31 多边机制：以改革之举应对挑战
As the saying goes, He who knows the past understands the present.	“往古者，所以知今也。”
2.2 Living Heritage Preservation and Innovation-Driven Development	二、活态传承 创新发展
Chapter 2: The Operational System of U.S. Colonization of the Mind	第二章 美国思想殖民的实践体系
And in every corner of the world young people are leading the way.	在世界每个角落，年轻人正在引领潮流。
Only a strong Communist Party of China can make our country strong.	党兴方能国强。
The dream lofty, the journey long – bold strides will get us there.	山海寻梦，不觉其远；前路迢迢，阔步而行。
Yet too often, they are denied a seat at the decision-making table.	然而，他们往往被排除在决策桌之外。
1．3  Contributing a New Solution to Global Environmental Governance	13 贡献了全球环境治理的新方案
And how can development and protection be balanced and coordinated?	发展与保护要如何统筹兼顾？
4.1 Coordinating High-Quality Development and High-Level Protection	41 统筹推进高质量发展和高水平保护
Water is the source of all life, existence, and human civilization.	水是万物之母、生存之本、文明之源。
The Critical Stage Toward Basically Realizing Chinese Modernization	摘要 基本实现中国式现代化的关键阶段
1.1 Conceptual Characteristics of U.S. Colonization of the Mind 1.2	1 1 美国思想殖民的概念特征
As for the Russian-Chinese talks, these will take place in Beijing.	至于俄中会谈，将在北京举行。
Hong Lei: Love for peace is in the lifeblood of the Chinese nation.	洪磊：爱好和平融入中华民族的血脉。
As the new year begins, I extend my best wishes to you from Beijing!	在新年到来之际，我在北京向大家致以美好的祝福！
Truth illuminates the path forward and lights the way to the future.	真理照见前路、启迪未来。
This year, the challenges of reality have been exceptionally severe.	这一年，现实的挑战格外严峻。
Pushing with Full Strength for Result-Oriented Implementation of GGI	三、全力推进全球治理倡议落实见效
And resilience must be embedded into the foundations of development.	必须将抗灾能力深植于发展的基础之中。
To the health of all the guests, comrades and friends present today.	为在座各位来宾、各位同志、各位朋友的健康，
Chapter 3: The Influence and Perils of U.S. Colonization of the Mind	第三章 美国思想殖民的影响危害
I. Establishing the First Large-Scale World Anti-Fascist Battlefield	一、开辟第一个大规模世界反法西斯战场
Providing Important Strategic Support for the World Anti-Fascist War	三、世界反法西斯战争的重要战略支撑
I. Upholding and Promoting a Correct Historical View of World War II	一、坚持和弘扬正确二战史观 一坚决反对美化侵略、歪曲历史的错误言行
President Xi Jinping delivered an important speech at the gathering.	习近平主席发表重要讲话。
On this World Humanitarian Day, let s honour the fallen with action:	值此世界人道主义日之际，让我们用行动向逝者致敬：
In more than 40 countries, marital rape is not recognized as a crime.	在40多个国家，婚内强奸不被视为犯罪。
It is time to make justice a reality for women and girls, everywhere.	现在正是让全世界妇女和女童切实享有正义的时刻。
3.1 Contributing China s Experience to Global Sustainable Development	31 为全球可持续发展贡献中国经验
Chapter 3: Taking Rivers as Links to Promote High-Quality Development	第三章 以江河为纽带 推进高质量发展 3
While some nations subtract from global leadership, others add to it.	本报告尝试运用辩证唯物主义和历史唯物主义的方法分析“全球领导力赤字”的世界政治思潮背景与政治经济根源：一是美国陷入右翼民粹主义思想迷局，成为“全球领导力赤字”不断扩大的首要根源；二是“全球领导力赤字”亦是“双重张力”下的产物，即时代危机激增与治理能力萎缩之间的张力以及世界“经济基础”和“上层建筑”之间的张力。
It is my great pleasure to celebrate with you the United Nations Day.	很高兴出席“联合国日”庆祝活动。
Sovereign equality is a basic norm governing international relations.	奉行主权平等，推进共同参与的全球治理。
3.3 Goal Orientation Toward Comprehensive and Coordinated Development	三、以全面协调发展为目标取向
Message by UN Secretary-General António Guterres on World Habitat Day	联合国秘书长安东尼奥古特雷斯世界人居日致辞
Boosting the Well-Rounded Development of Women as a National Campaign	二、把促进妇女全面发展作为国家行动
1.4 1.4 Basic Conditions of the U.S. Pursuit of Mind Colonization 1.5	1 4 美国实施思想殖民的基础条件
2.1  Strategic System: Historical Iterations and In-depth Development	2 1 战略体系：历史迭代与纵深拓展
Large-scale joint projects are being implemented in priority sectors.	重点领域大型合作项目正在落实。
How does China view the upcoming visit by the top leader of the DPRK?	请问中方如何看待朝鲜最高领导人此行？
We work with our Member States to ensure gender equality in education.	我们与会员国共同努力，以确保教育领域的性别平等。
The State Council Information Office of the People s Republic of China	中华人民共和国国务院新闻办公室
We endeavored to nurture our spiritual home with cultural development.	我们以文化滋养精神家园。
China s Arms Control, Disarmament, and Nonproliferation in the New Era	新时代的中国军控、裁军与防扩散
The State Council Information Office of the People s Republic of China	中华人民共和国国务院新闻办公室
The State Council Information Office of the People s Republic of China	中华人民共和国国务院新闻办公室
IV. Composing a New Chapter of Shared Prosperity for All Civilizations	四、书写人类文明共同繁荣新篇
China has been a major engine of world economic growth for many years.	多年来，中国一直是世界经济增长的主要贡献者。
– Promoting both an efficient market and a well-functioning government	坚持有效市场和有为政府相结合。
The State Council Information Office of the People s Republic of China	中华人民共和国国务院新闻办公室
The State Council Information Office of the People s Republic of China	中华人民共和国国务院新闻办公室
Chapter One: The Historical Facts of U.S. Colonization of the Mind 1.1	第一章 美国思想殖民的历史现实
Russian President Vladimir Putin took a written interview with Xinhua.	俄罗斯总统普京日前接受了新华社的书面专访。
I. An Unrelenting Fight for Safeguarding National Security in Hong Kong	一、香港维护国家安全的斗争从未停止
Facing a changing international order, China acted as a defining force.	面对国际秩序变局，中国是定盘星。
Effective Implementation of Major Pathways to Carbon Emission Reduction	四、重点降碳路径全面落地见效
Second, we should take the lead in enhancing openness and connectivity.	第二，带头实行开放融通。
Second, we should deepen collaboration on industrial and supply chains.	二是深化产业链供应链协同合作。
China s Achievements in Women s Well-Rounded Development in the New Era	摘要 新时代中国推进妇女全面发展的实践与成就
2.6  Technological System: Cognitive Manipulation with Digital Hegemony	2 6 技术体系：数字霸权操控认知
3.3  Undermining Spiritual Independence and Cultivating Pro-U.S. Forces	3 3 摧毁精神独立，培育亲美势力
Promoting the Building of a Community with a Shared Future for Humanity	二持续推进平等有序的世界多极化 三持续推进普惠包容的经济全球化
Russia is one of the world s principal markets for Chinese car exports.	俄罗斯是中国汽车向全球出口的主要市场之一。
Facing the global development predicament, China acted as a main engine.	面对全球发展困局，中国是主引擎。
Full Text: Joining Hands to Advance Toward an Eco-Friendly Modernization	注：关注公众号回复 新时代军控，获取全文。
Message by UN Secretary-General António Guterres on World Children s Day	摘要 联合国秘书长安东尼奥古特雷斯世界儿童日致辞
1.1 The Essential Meaning and Historical Trajectory of Global Leadership	11 “全球领导力”的基本内涵与形成脉络
I also congratulate Timor-Leste for officially joining the ASEAN family.	祝贺东帝汶正式加入东盟大家庭。
2.2 Organizational System: Multiple Bodies in Collusion and Conspiration	2 2 组织体系：多个主体勾连合谋
In recent years, the export of pork and beef to China has been launched.	近年来已实现俄罗斯对华猪肉和牛肉出口。
Finally, in the digital age, gender equality is a major democratic issue.	此外，在数字时代，性别平等也是一个重大的民主议题。
Water management constitutes a fundamental pillar of national governance.	治水之道是重要的治国之道。
Clear waters and green mountains are just as valuable as gold and silver.	绿水青山就是金山银山。
Currently, changes unseen in a century are accelerating across the world.	当前，世界百年变局加速演进，国际形势变乱交织，亚太地区发展面临的不稳定不确定因素增多。
Throughout the drafting process, we have adhered to the following points.	在建议稿起草过程中，我们注意把握以下几点。
First, we should foster an environment conducive to regional development.	一是营造有利于地区发展的良好环境。
As a Chinese saying goes, It takes a good blacksmith to forge good steel.	打铁必须自身硬。
What message do China and Russia want to send through these arrangements?	请问，中俄双方希望通过这样的安排向外界传达什么信息？
Worldwide, women hold just 64 per cent of the legal rights enjoyed by men.	全球范围内，女性享有的法定权利仅占男性享有权利的64%。
They are rallying a mighty force for the great rejuvenation of our nation.	我们依靠创新为高质量发展赋能。
Violence. Climate breakdown. And systemic violations of international law.	撕裂、暴力、气候危机、全面违反国际法的行径
Under the same blue sky, our shared future as humankind is interconnected.	同一片蓝天，联结着人类共同命运。
I. Staying Firmly Committed to Advancing Peak Carbon and Carbon Neutrality	一、坚定不移推进碳达峰碳中和
Striving for the Building of a Community with a Shared Future for Humanity	摘要 推动构建人类命运共同体
3,We should maintain overall stability in relations among major countries.	三维护大国关系总体稳定。
Vision lights up the path ahead, and cooperation opens up a better future.	理念照亮前方之路，合作开创美好明天。
However, all acts that go against the?trend of history are doomed to fail.	任何逆历史潮流而动的行径注定将以失败告终。
To the 76th anniversary of the founding of the People s Republic of China;	为中华人民共和国成立76周年，
China will continue to promote the green transition of global development.	+ “ ” 中国将继续积极推动全球发展绿色转型。
II. Serving as the Mainstay of Resistance against Japanese Militarism III.	二、抗击日本军国主义的中流砥柱
Message by UN Secretary-General António Guterres on World Humanitarian Day	摘要 联合国秘书长安东尼奥古特雷斯世界人道主义日致辞
We are also working to address persistent imbalances in scientific careers.	我们还致力于解决科学职业生涯中长期存在的失衡现象。
A retreat from the very principles that bind us together as a human family.	将人类大家庭凝聚在一起的基本原则出现倒退。
As we turn the page on a turbulent year, one fact speaks louder than words:	风云诡谲的一年翻篇之际，有一个事实胜过千言万语：
3．3  Green & Low-Carbon: Fortifying Foundations for Sustainable Development	33 绿色低碳，筑牢可持续发展基础
Nine out of 10 road-crash deaths occur in low- and middle-income countries.	十分之九的车祸死亡发生在低、中收入国家。
V. Promoting both an Efficient Market and a Well-Functioning Government VI.	五、坚持有效市场和有为政府相结合
Full Text: Address by Chinese Premier Li Qiang at the 20th East Asia Summit	双语：李强在第20届东亚峰会上的讲话
Soviet pilots also fought bravely alongside their Chinese brothers-in-arms.	苏联飞行员也与中国战友并肩作战，英勇抗击侵略者。
Details of relevant arrangements were released at previous press briefings.	有关安排此前已作过详细介绍。
This year marks the 80th anniversary of the founding of the United Nations.	今年是联合国成立80周年。
A successful venture should start with a good plan and with clear goals set.	锐始者必图其终，成功者先计于始。
1．4  Historic Achievements in River Protection and Governance in the New Era	14 新时代江河保护治理的历史性成就
This is a solemn promise that China has made to the entire global community.	这是中国向世界的郑重承诺。
We sincerely invite you to China next year to advance our joint lofty cause.	我们诚挚邀请大家明年共赴中国、共襄盛举！
China s door to the world will not close; it will only open wider and wider.	中国对外开放的大门不会关闭，只会越开越大。
The most unequivocal message from the GGI is a call for stronger solidarity.	全球治理倡议最明确的信息，就是汇聚团结的力量。
But the trend of history is irreversible, and a multipolar world is dawning.	但是，历史潮流无法逆转，多极世界正在到来。
Governments and donors must scale-up investments in disaster risk reduction.	各国政府和捐助方必须加大对减少灾害风险的投资力度。
Colonization of the mind constitutes a cornerstone of U.S. foreign strategy.	思想殖民是美国对外战略的重要基石。
I salute you all for your exceptional diligence and invaluable contributions.	我向每一位辛勤付出的奋斗者致敬！
Full Text: Carbon Peaking and Carbon Neutrality – China s Plans and Solutions	在世界的艰难时刻，尤其需要“因相信而看见”的勇气、智慧、定力。
Full Text of Chinese President Xi Jinping s Written Speech at APEC CEO Summit	双语：习近平在亚太经合组织工商领导人峰会上的书面演讲
H.E. Li Qiang, Premier of the State Council of the People s Republic of China	摘要 中华人民共和国国务院总理 李强
H.E. Li Qiang, Premier of the State Council of the People s Republic of China	中华人民共和国国务院总理 李强
Over the past decades, East Asia has been the world s fastest growing region.	过去数十年，东亚长期是世界上经济增速最快的地区。
H.E. Li Qiang, Premier of the State Council of the People s Republic of China	中华人民共和国国务院总理 李强
Strong wind tests the resilience of grass, and fierce fire reveals true gold.	各位同事！  疾风知劲草，烈火见真金。
How do you assess the current state of Chinese-Russian practical cooperation?	您如何评价当前中俄务实合作现状？
Video Message by United Nations Secretary-General António Guterres on New Year	联合国秘书长安东尼奥古特雷斯新年视频致辞
Message by UN Chief for World Day of Remembrance for Road Traffic Victims 2025	双语：古特雷斯秘书长2025年世界道路交通事故受害者纪念日致辞
2.We should work with neighboring countries to advance integrated development.	二深化周边发展融合。
4.We should deepen solidarity and cooperation with other developing countries.	四深化同发展中国家团结合作。
Message by UN Chief for the International Day for Disaster Risk Reduction 2025	双语：古特雷斯秘书长2025年国际减少灾害风险日致辞
We welcome General Secretary Kim Jong Un to attend the Commemoration in China.	我们热烈欢迎金正恩总书记来华出席纪念活动。
In 2025, the world witnessed the China moments in the global governance reform.	2025年，世界见证了全球治理变革的“中国时刻”。
Message by UN Chief for the International Day of Persons with Disabilities 2025	双语：古特雷斯秘书长2025年国际残疾人日致辞
But every child has the same rights, no matter who they are or where they live.	但每个儿童都拥有相同的权利，无论是谁，住在哪里。
– Work Together in Pursuit of a More Just and Rational Global Governance System	迈向更加公正合理全球治理体系的共同行动
3．2  The Global South: Advancing Transformation Through the Power of Solidarity	32 全球南方：以团结之力推进变革
I. Defining Features and Distinctive Strengths of the CPC s Governance of China	一、中国共产党治国理政的鲜明特点和独特优势
The 1991 Seoul APEC Declaration highlighted interdependence and shared benefit.	1991年，亚太经合组织韩国会议发表宣言，强调各方应该相互依存、共同受益。
Fourth, we should take the lead in pursuing benefits for all and inclusiveness.	第四，带头促进普惠包容。
Let s show the world what is possible when we the peoples choose to act as one.	双语：深刻领会全球治理倡议重大历史意义 为构建人类命运共同体凝聚磅礴合力
Together, let s build stronger cities that ensure safety and belonging for all.	让我们携手共建更强韧城市，确保人人享有安全感和归属感。
CPC Guidelines for Governing Xinjiang in the New Era: Practice and Achievements	双语：新时代党的治疆方略的成功实践白皮书
3.5 Dismantling Cultural Confidence and Exacerbating the Clash of Civilizations	3 5 瓦解文化自信，加剧文明冲突
Message by UN Secretary-General António Guterres on the International Youth Day	联合国秘书长安东尼奥古特雷斯国际青年日致辞
South-to-North Water Diversion: For a Perpetual Flow of Clear Water to the North	南水北调：为了一泓清水永续北上
– China can provide more growth opportunities for the global business community.	中国能够为全球工商界提供更多发展机遇。
In many Asian countries, we share a similar saying: The past informs the future.	我们亚洲许多国家都有一句类似的话，叫“鉴往知来”。
Full Text: China s Arms Control, Disarmament, and Nonproliferation in the New Era	双语：新时代的中国军控、裁军与防扩散白皮书
FullText: Remarks by Chinese Premier Li Qiang at the 28th ASEAN Plus Three Summit	双语：李强在第28次东盟与中日韩领导人会议上的讲话 摘要
In the never-ending process of development, cooperation leads to a better future.	发展没有止境，合作创造未来。
Very soon, at the invitation of President Xi, I will pay a return visit to China.	应习近平主席邀请，我们很快将回访中国。
Russia firmly retains its position as a leading exporter of oil and gas to China.	俄罗斯在向中国出口石油和天然气方面稳居前列。
Chapter III: China s Wisdom Inspiring the Future of Global Sustainable Development	第三章 中国智慧启迪全球可持续发展未来
3．2 3.2 China s Initiatives for Building a Clean, Beautiful, and Sustainable World	32 推动共建清洁美丽可持续世界的中国倡议
Chapter 3 Empowering Global Leadership – the International Community in Action 3．1	第三章 赋能“全球领导力”：国际社会在行动
Chapter 4 Building a New Model of Global Leadership – A Better Future for Humanity	第四章 共建“新型全球领导力”：为人类创造更美好未来
– China can provide a good business environment for the global business community.	中国持续建设市场化、法治化、国际化的一流营商环境，促进各类所有制企业公平竞争、竞相发展。
These landmarks in our development still inspire us, and make us proud even today.	这些举世瞩目的发展成就，时至今日依然令我们为之振奋，并倍感自豪。
New achievements have been made in all the endeavors of the Party and the country.	下个月，我们党将召开二十届四中全会，研究制定“十五五”规划建议。
Full Text: China s Achievements in Women s Well-Rounded Development in the New Era	双语：新时代中国推进妇女全面发展的实践与成就白皮书
The Tianwen-2 probe began its star-chasing journey to explore asteroids and comets.	天问二号开启“追星”之旅，雅下水电工程开工建设，首艘电磁弹射型航母正式入列。
Global military spending has soared to 2.7 trillion dollars, growing by almost 10%.	全球军费开支已飙升至2 7万亿美元，增幅接近10%。
Together, we can build more accessible, resilient societies where all of us thrive.	携手并进，我们就能建设更具包容性、更具韧性的社会，让每个人都能蓬勃发展。
In the vast cosmos, Earth is the only home on which humankind depends for survival.	浩瀚宇宙，地球是人类赖以生存的唯一家园。
Green development has become a distinctive hallmark of Chinese-style modernization.	绿色发展成为中国式现代化的鲜明底色。
The East Asian miracles are not behind us, but ahead of us as an unfolding reality.	东亚奇迹不是过去时，而是进行时。
The Chinese leader was the principal guest of honour at the celebrations in Moscow.	在莫斯科的庆典上，中国领导人成为主宾。
We are also working together effectively on LNG projects in Russia s Arctic region.	在俄罗斯北极地区的液化天然气项目上，双方也在开展有效合作。
Last year, at least 390 aid workers – a record high – were killed across the world.	去年，世界各地至少有390名援助工作者遇难，创下历史新高。
Facing a new environment in its neighborhood, China acted as a pillar of the region.	面对周边环境新局，中国是主心骨。
Two Rivers, Four Banks in Fuzhou: An Ecological Metamorphosis within One Master Plan	福州两江四岸：一张蓝图里的生态蝶变
– China can provide a vast platform of innovation for the global business community.	中国能够为全球工商界提供宽广创新舞台。
The draft document consists of 15 parts, which are divided into three main sections.	建议稿由15个部分构成，分为三大板块。
The overarching trends of multipolarity and economic globalization are irreversible.	世界多极化、经济全球化的大势不可逆转。
Over the decades, China has been doing its best to contribute to global development.	长期以来，中国一直尽己所能，为全球发展贡献力量。
III. CPC Guidelines for Governing Xinjiang in the New Era: Opening Up New Dimensions	三、新时代党的治疆方略开创治疆新局面
The historical record leaves no doubt as to the scale and ferocity of those battles.	历史事实无可争辩地证明了当年战斗的规模和惨烈程度。
In 2027, we plan to launch another major gas route, the so-called Far Eastern Route.	我们计划于2027年投运另一条天然气管道，即所谓“远东干线”。
The growth of China s strength will contribute more positive energy for world peace.	中国力量增强，将为促进世界和平提供更多正能量。
Right now, the window for negotiation is open, and the dawn of peace is within sight.	现在，谈判的窗口已经打开，和平的曙光就在前面。
A safer world begins by investing more in fighting poverty and less in fighting wars.	构筑一个更安全的世界，始于加大对消除贫困的投资，减少对战争开支的投入。
3．1  Innovation First: Driving River Basin Development, Transformation, and Upgrading	31 创新为先，驱动流域发展转型升级
Strategic Plans for Economic and Social Development in the 15th Five-Year Plan Period	三、“十五五”时期中国经济社会发展的战略部署
Chapter 3 Enabling Global Progress: China as a Bedrock of World Peace and Development	第三章 全球赋能：世界和平与发展的推动力量
Full Text: Striving for the Building of a Community with a Shared Future for Humanity	双语：推动构建人类命运共同体
– Substantial improvements in scientific and technological self-reliance and strength	科技自立自强水平大幅提高。
It gives me great pleasure to attend the 20th East Asia Summit (EAS) in Kuala Lumpur.	很高兴在吉隆坡出席第20届东亚峰会。
The vitality of global governance lies in actions, and its success hinges on results.	全球治理的活力在行动，关键看成效。
In our rapidly urbanising world, cities often shoulder the impacts of today s crises.	在我们这个快速城市化的世界里，城市往往承受着当今各种危机的影响。
First, we need to foster a stable and open international environment for development.	一是营造稳定开放的国际发展环境。
First, we should uphold multilateralism to defend international fairness and justice.	第一，坚持多边主义，捍卫国际公平正义。
And, as always, we will exchange views on pressing regional and international issues.	当然，按照惯例，我们将就重要的地区和国际问题交换意见。
These inequalities are not only unjust, but they also weaken our societies as a whole.	这些不平等不仅有失公正，更削弱了我们的整个社会。
Annex II: China s Laws and Regulations Related to Nonproliferation and Export Controls	附录2：中国防扩散出口管制相关法律法规
Rivers flow ceaselessly, symbolizing the eternal bond between a nation and its people.	江河流日夜，家国万里情。
It is a living promise – spanning borders, bridging continents, inspiring generations.	它是一个生动鲜明的承诺跨越国界，连接各大洲，激励了一代代人。
Third, we need to cultivate future-oriented drivers for innovation-driven development.	三是培育面向未来的创新发展动能。
Climate and ecosystem know no borders, and homeland Earth should be jointly preserved.	气候生态不分国界，地球家园需要共同守护。
I. Governance of Xinjiang by Past Central Authorities: Philosophies and Experience II.	一、历史上中央政权治理新疆的理念经验
The collective rise of the Global South is fundamentally changing the world landscape.	全球南方群体性崛起，正从根本上改变世界版图。
What message is China hoping to send to the international community with this display?	中国希望通过此次展示向国际社会传递什么信息？
In 2026, I call on leaders everywhere: Get serious. Choose people and planet over pain.	2026年，我呼吁世界各地的领导人严肃以待，选择人民，选择地球，但切莫选择苦难。
I am very pleased to visit the historic city of Gyeongju again for the APEC CEO Summit.	很高兴再次到访历史古城庆州，出席亚太经合组织工商领导人峰会。
Chapter One: Major Achievements of Rural Development and Cultural Inheritance in Xizang	第一章 西藏乡村发展与文化传承的主要成就
National High-Level Think Tank of the Central Institute of Party History and Literature	中央党史和文献研究院国家高端智库
I love HUN.	我爱湖大
I come from HNU.	我来自湖大。
HNU is beautiful.	湖大很美。
HNU is a famous university.	湖大是一所知名大学。
I study at HNU.	我在湖大学习。
HNU has a long history.	湖大有悠久的历史。
The campus of HNU is large.	湖大的校园很大。
Many students like HNU.	很多学生喜欢湖大。
HNU is in a beautiful city.	湖大在一座美丽的城市。
My teacher graduated from HNU.	我的老师毕业于湖大。
I want to join HNU.	我想加入湖大。
HNU has many majors.	湖大有很多专业。
HNU is a good place.	湖大是个好地方。
I’m proud of HNU.		我为湖大感到自豪。
